codigo_inep,escola
23235250,ORGANIZ EDUCAC LOPES PEREIRA LTDA COLEGIO SAO LUCAS
22135790,ORGANIZACAO EDUCACIONAL APOIO LTDA
22112596,ORGANIZACAO EDUCACIONAL COLEGIO DEZ LTDA
22326715,ORGANIZACAO EDUCACIONAL CRISTO LTDA
23258748,ORGANIZACAO EDUCACIONAL MANUEL DA SILVA SS LTDA- SEDE CARLITO
23076658,ORGANIZACAO EDUCACIONAL QUEIROZ BELEM SS LTDA
35118461,ORLANDIA CENTRO EDUCACIONAL DE
35131507,OSWALD DE ANDRADE COLEGIO UNIDADE II
35103275,OSWALDO CRUZ COLEGIOS INTEGRADOS PAIS LEME
35448643,OTAVIO MATOS NUCLEO EDUCACIONAL
35120030,OURO PRETO COLEGIO
24085499,OVER ABEL CABRAL
24285323,OVER LAGOA NOVA MARCILIO FURTADO
24089150,OVER MOSSORO
24087114,OVER PONTA NEGRA
24089133,OVER ZONA NORTE
35809385,PABLO NERUDA COLEGIO
35288482,PABLO PICASSO COLEGIO
35159694,PACAEMBU COLEGIO ENSINO FUNDAMENTAL E MEDIO
35120637,PADRE ANCHIETA COLEGIO
35113281,PADRE ANCHIETA ESCOLAS
35133176,PADUA COLEGIO
15176266,PAIDEIA EDUCACIONAL
31230308,PAINEIRA ESCOLA WALDORF
23267194,PAIVA ANDRADE COLEGIO
26186896,PAIVA EDUCACIONAL SA
35104607,PALMARES COLEGIO EFM
35172698,PALMEIRA D OESTE ESCOLA COMUNITARIA
35117754,PALMITAL COLEGIO
35805701,PALMYRA TAGLIARI EXTERNATO
35151385,PAN TERRA COLEGIO E PRE ESCOLA
35170732,PANAMBY ESCOLA
41037928,PANAMERICANO COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35497997,PANDORA COLEGIO
35803996,PARAGUACU COLEGIO UNIDADE II
35160441,PARAISO COLEGIO
35150373,PARAISO COLEGIO
23165952,PARAISO SS LTDA COLEGIO
35482912,PARAMETROS COLEGIO
41024478,PARANA CEI EF M
35150228,PARQUE CONTINENTAL EXTERNATO
35809044,PARQUE ECOLOGICO INSTITUTO DE EDUCACAO
35439599,PARQUE ECOLOGICO INSTITUTO EDUCACIONAL
35160854,PARTENON COLEGIO
35126950,PARTICIPACAO COLEGIO
35124448,PASCHOAL DANTAS COLEGIO
35810538,PASCHOAL DANTAS II COLEGIO
35138654,PASSIONISTA SANTA MARIA COLEGIO
35185851,PASSO A PASSO ESCOLA DE EDUCACAO DE VOTUPORANGA
35151191,PASSO SEGURO COLEGIO
35179085,PATELLI ESCOLA
42123640,PATRICIA ELAINE KREUZBERG SILVA E CIA LTDA - ME
35102490,PAULA MONTALT MADRE COLEGIO
35106240,PAULICEIA COLEGIO
35133462,PAULISTA DE EDUCACAO BASICA ESCOLA
35101047,PAULISTA ESCOLA
35161299,PAULISTA INSTITUICAO DE ENSINO
35125908,PAULO DE TARSO COLEGIO
35154581,PAULO FREIRE CENTRO CONVIVENCIA EDUCACIONAL
23033045,PAULO FREIRE COLEGIO
35165049,PAULO FREIRE COLEGIO
23173351,PAULO FREIRE ESC DE 1 GRAU
33195340,PB CURSO DE ICARAI LTDA
33196214,PB CURSO ICARAI LTDA
35154593,PEDERNEIRAS COOPERATIVA EDUCACAO INSTITUTO ED E CULTURA DE
35150964,PEDREIRA FUNDACAO EDUCACIONAL
35807990,PEDRO E RAFAEL COLEGIO
35124527,PENHA DE FRANCA COLEGIO
35811385,PENHENSE ESCOLA ESP
33025673,PENSI CASULO RIO DAS OSTRAS
33067813,PENSI MARTINS
33071683,PENSI MARTINS
26138590,PENTAGONO COLEGIO E CURSO
35153163,PENTAGONO COLEGIO UNIDADE ALPHAVILLE
35139497,PENTAGONO COLEGIO UNIDADE CAIUBI
35134168,PENTAGONO COLEGIO UNIDADE CENTRO
35137133,PENTAGONO COLEGIO UNIDADE MORUMBI
35337717,PENTAGUNUM DE JUNDIAI COLEGIO
35466670,PEQUENO MUNDO ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL
41001630,PEQUENO PRINCIPE CEI EF M
35114832,PEQUENO PRINCIPE COLEGIO
35153023,PEQUENO PRINCIPE COLEGIO
35802104,PERES GUIMARAES COLEGIO UNIDADE II
35811403,PERINI COLEGIO
23076259,PERPETUO SOCORRO ESCOLA DE EDUC INF E ENS FUND NOSSA SENHORA DO
35125726,PERSPECTIVA ESCOLA
35802244,PESSOA COLEGIO
35114467,PESTALOZZI ESCOLA UNIDADE I
35152729,PETROPOLIS COLEGIO
24056278,PH3 CENTRO EDUCACIONAL
51072521,PHOENIX - CENTRO EDUCACIONAL LTDA
35467789,PHOENIX COLEGIO
35135446,PIAGET COLEGIO
35568934,PIASO CENTRO EDUCACIONAL
35116476,PICONZE CENTRO EDUCACIONAL
35800247,PIEDADE UNIDADE EDUCACIONAL DE ENSINO INTEGRAL
35481154,PIETRA COLEGIO UNIDADE II
35165438,PILAR BONAS ASSOCIACAO DE ENSINO
41371968,PILARES CEI EF M
35140612,PILARES COLEGIO
23268441,PIMENTA COLEGIO
35158902,PINHALENSE CENTRO EDUCACIONAL
35139129,PINHEIRO ESCOLA
35107165,PIONEIRO CENTRO EDUCACIONAL
35135471,PIONNEIRO ESCOLA NORTE
35153291,PIRAJU COLEGIO EDUCACIONAL EFM
35186776,PIRASSUNUNGA CENTRO EDUCACIONAL DE ENSINO MEDIO
35161238,PIRITUBANO INSTITUTO EDUCACIONAL
35172868,PITAGORAS COLEGIO
35301486,PLANETA AZUL COLEGIO
35805051,PLANETA TERRA
41024575,PLATAO CEI EF M
26033909,PLENUS COLEGIO E CURSO
35304414,PLUS COLEGIO
35804101,PLUS DE EDUCACAO BASICA COLEGIO
35263473,POLIBRASIL COLEGIO
35806420,POLICIA MILITAR COLEGIO DA
35130540,POLICIA MILITAR COLEGIO DA
35481105,POLICIA MILITAR COLEGIO DA
35197269,POLICIA MILITAR COLEGIO DA
35307622,POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA
35395754,POLICIA MILITAR COLEGIO DA UNIDADE SANTO ANDRE
35809676,POLICIA MILITAR COLEGIO UNIDADE PENHA
35175572,POLIEDRO COLEGIO
35141159,POLIS COLEGIO PG E PRE ESCOLA
35140600,POLITEC COLEGIO
35569409,POLITECNICO DE SOROCABA COLEGIO FUA
35186485,POLLICARE COLEGIO
33322201,POLO EDUCACIONAL SESC - ESCOLA SESC DE ENSINO MEDIO
23127490,PONTES BARBOSA COLEGIO
23070730,PONTES COLEGIO
35159463,POPULUS COLEGIO
35436069,POPULUS DE ITATIBA COLEGIO
35811142,PORTAL DE LIMEIRA COLEGIO
35160672,PORTAL DIMENSAO 3 COLEGIO
35165931,PORTAL DO ENGENHO COLEGIO
35301536,PORTINARI COLEGIO
35421522,PORTINARI INSTITUTO DE ENSINO UNIDADE II
35176588,PORTINARI INSTITUTO EDUCACIONAL
29343232,PORTINARI SALVADOR
35802384,PORTO DOS BANDEIRANTES COLEGIO
35105429,PORTO UNIAO COLEGIO
41058569,POSITIVO JAGUARIAIVA CEI EF M
41056469,POSITIVO T BORBA COL - EDUC INF ENS FUND ENS MED
35135021,POTY ESCOLA
51067471,PPE - PRINA PITT ESCOLA
31273848,PRE ESC INF AQUARELA
35143972,PRE UNIVERSITARIO DE NHANDEARA COLEGIO
35130369,PREMEDICO COLEGIO
41165055,PREMERE CEM
35185632,PRESBITERIANA DE PRESIDENTE PRUDENTE ESCOLA
41368649,PRESBITERIANO CHAMBERLAIN - COLEGIO
35150198,PRESBITERIANO DE GUARULHOS COLEGIO
35368441,PRESCILA BONIFIGLIO GIANNINI COLEGIO
35158987,PRESIDENTE VENCESLAU ESCOLA COOPERATIVA DE
35118977,PRIGULE COLEGIO
41166043,PRIME C EM
52080110,PRIMEIRA INFANCIA COMUNIDADE EDUCACIONAL LTDA
35560145,PRIMEIRA OPCAO ESCOLA
35152407,PRIMEIRO MUNDO COLEGIO
35136897,PRIMO TAPIA COLEGIO
41027051,PRISMA - COLEGIO ENS FUND E MEDIO
35144733,PRISMA COLEGIO
35803868,PRISMA COLEGIO
35126366,PRISMA INSTITUTO DE EDUCACAO E CULTURA
31382388,PRIVEST - SISTEMA COC DE ENSINO - UNIDADE 2
41024397,PRO C-EM
35118163,PRO CONHECER ESCOLA
35156565,PRO SABER BIO COLEGIO
35140909,PRO SABER INSTITUTO DE ENSINO
33102961,PROCREO CENTRO EST AS EMPR EVENTOS COMERCIO LTDA
35286527,PROGRESSAO COLEGIO
35161861,PROGRESSAO COLEGIO
35483084,PROGRESSO BILINGUE UNIDADE II
35112513,PROGRESSO CAMPINEIRO COLEGIO
35140132,PROGRESSO COLEGIO
35114157,PROGRESSO DE ARARAQUARA COLEGIO
23265892,PROVECTO COLEGIO
23076208,PROVECTO COLEGIO
35123675,PRUDENTE DE MORAES COLEGIO
35121381,PRUDENTINA ESCOLA DE EDUCACAO BASICA
35134788,PUERI DOMUS ESCOLA ITAIM UNIDADE II
35800971,PUERI PAX COLEGIO
35114030,PURISSIMO CORACAO DE MARIA COLEGIO
51097605,Q I CENTRO EDUCACIONAL
33187924,QI QUALIDADE INTEGRAL DE ENSINO LTDA
35184974,QUERIGMA ESCOLA CATOLICA
35140703,QUINTAL SISTEMA EDUCACIONAL
23081430,RAIMUNDO NONATO VIEIRA COLEGIO
35140090,RAIOS DE SOL ESCOLA INTEGRADA
35449751,RAIZES INSTITUTO DE EDUCACAO E CULTURA
35099041,RANCHARIA COLEGIO DE ENSINO MEDIO DE
35809287,RANIERI COLEGIO
35812900,RAPHAEL DI SANTO INSTITUTO EDUCACIONAL
35152523,RAPOSO TAVARES COLEGIO
35115712,RAUL BAUAB DOUTOR FUNDACAO EDUCACIONAL COLEGIO
41082591,REAL CEI EF M
41061772,REALEZA CEI EF M
33104220,RECANTO INF IMACULADA CONCEICAO
33181560,RECREIO CHRISTIAN SCHOOL
35158604,RECRIART ESCOLA
33175195,REDE AZ COLEGIO E CURSO UNIDADE LICENCIADA ILHA
33191018,REDE DALTRO EDUCACIONAL
31253936,REDE DE ENSINO GENESIS
28037863,REDE DE ENSINO LIBERTAR LTDA
35186260,REDE DE ENSINO NOVO TEMPO
17007860,REDE DE ENSINO PROPOSITO - REP
17057175,REDE DE ENSINO PROPOSITO-REP
35008767,REDE DECISAO COLEGIO UNIDADE GUARULHOS
35063071,REDE DECISAO UNIDADE ANALIA FRANCO
35101618,REDE DECISAO UNIDADE FATIMA
35155287,REDE DECISAO UNIDADE GRAJAU
35139221,REDE DECISAO UNIDADE JARDIM PRUDENCIA
35168853,REDE DECISAO UNIDADE MONTE VIRGEM
35144241,REDE DECISAO UNIDADE NOVA ERA
35136943,REDE DECISAO UNIDADE POP
35138575,REDE DECISAO UNIDADE RENOVACAO
35287581,REDE DECISAO UNIDADE SAO PAULO MOOCA
35125398,REDE DECISAO UNIDADE SAUDE
35124576,REDE DECISAO UNIDADE TERRAMAR
35144770,REDE DECISAO UNIDADE UNIAO
35518785,REDE EDUCACIONAL DECISAO S A
53002075,REDE EDUCACIONAL FRANCISCANA COL SANTO ANTONIO
29641608,REDE EDUCACIONAL SANTO GRAAL
31374865,REDE M2 - PRADO
31375233,REDE M2 - VENDA NOVA
31222976,REDE PROSPER POCOS DE CALDAS
35812031,REDE UNICA EDUCACAO SA
41163524,REFERENCE C EF M
35800612,REGGIO EMILIA COLEGIO
41084950,REGINA MUNDI CEI EF M P
35107219,REGINA MUNDI COLEGIO
35134260,REINALDO ANDERLINI PROF CENTRO EDUCACIONAL
26111632,REINO COLEGIO E CURSO
35136136,REINO DE EDUCACAO BASICA COLEGIO
35154106,REINO DO ENSINO COLEGIO
35290518,REMBRANDT COC
35111144,RENASCENCA INSTITUTO EDUCACAO
35173460,RENASCER ARTE ESCOLA
24344320,RENASCER COLEGIO E CURSO LTDA
35154398,RENOVACAO COLEGIO
35112926,RENOVATUS COLEGIO E E I BRANCA DE NEVE
33022267,RESOLVE SANTA IGNEZ
35159700,RESSURRECAO SANTA MARIA COLEGIO
35116051,RESSURREICAO COLEGIO
35107050,RESSURREICAO COLEGIO
35116026,RESSURREICAO NOSSA SENHORA DO CALVARIO COLEGIO
35116415,RESSURREICAO RIO PRETO COLEGIO
35138083,REZENDE E REZENDE COLEGIO
21290229,RF ENSINO MEDIO LTDA
33149550,RH POSITIVO CENTRO EDUCACIONAL
29472466,RIBEIRO E ALMEIDA CENTRO EDUCACIONAL LTDA ME
35167563,RIBEIRO GOULART INSTITUTO DE EDUC ESC MAXIMUS
35430353,RIBEIRO MAIA COLEGIO
35112902,RIO BRANCO COLEGIO
35139646,RIO BRANCO COLEGIO UNIDADE GRANJA VIANA
35108972,RIO BRANCO EXTERNATO
35196848,RISCO MAGICO NUCLEO EDUCACIONAL
35151531,RITA DE CASSIA COLEGIO
35161123,RODIN COLEGIO
35133449,RODRIGUES ALVES COLEGIO ESGES
35139622,RUI BARBOSA COLEGIO
35158677,RUI BARBOSA COLEGIO
35132792,RUI BARBOSA COLEGIO
35117389,RUI BARBOSA ENSINO MEDIO COLEGIO
35155019,RUMO INICIAL COLEGIO
35157016,SAAB COLEGIO
35803170,SABER COLEGIO
41409230,SABER INTEGRAL CEI EF M
33520313,SABER SISTEMAS DE ENSINO
35109198,SAGRADA FAMILIA INSTITUTO DE ENSINO
35112574,SAGRADO CORACAO DE JESUS COLEGIO
41379691,SAGRADO CORACAOCEI EF M
35156231,SAINT CLAIR COLEGIO
35115708,SAINT EXUPERY COLEGIO
35137194,SAINT EXUPERY PEQUENO PRINCIPE COLEGIO SEPP
35160635,SAINT GERMAIN COLEGIO
35805567,SAINT GERMAIN COLEGIO
35009055,SAINT MARY S BILINGUAL SCHOOL
35153936,SAL DA TERRA COLEGIO
23066148,SALESIANO DOM BOSCO COLEGIO
51093065,SALESIANO SANTO ANTONIO - ESCOLA DE EDUCACAO BASICA
35143157,SALGUEIRO COLEGIO
35152511,SALMISTA COLEGIO
23077409,SALOME BASTOS COLEGIO
35370836,SAMARAH INSTITUTO EDUCACIONAL
35179905,SAN CONRADO COLEGIO
35144538,SANT ANNA COLEGIO
35498890,SANT ANNA PRO COLEGIO
35135562,SANTA BARBARA COLEGIO
35165396,SANTA BARBARA COLEGIO
35167782,SANTA BARBARA COLEGIO
35109848,SANTA CECILIA COLEGIO
35159712,SANTA CLARA COLEGIO
35803200,SANTA CLARA COLEGIO II
35101539,SANTA CRUZ LICEU
35107256,SANTA HELENA COLEGIO
35124072,SANTA INES COLEGIO
35110164,SANTA INES COLEGIO EIFM
35166406,SANTA ISABEL COLEGIO
35100304,SANTA LUCIA FILIPPINI COLEGIO
35167046,SANTA LUZ CENTRO EDUCACAO
41072111,SANTA MARIA C EI F M
35134272,SANTA MARIA COLEGIO
35101564,SANTA MARIA ESCOLA
23246456,SANTA MARIA LTDA ME COLEGIAL
35101941,SANTA MARINA ESCOLA
41029380,SANTA MARTA CEI EF M
33115478,SANTA MONICA CENTRO EDUCACIONAL MARICA
35108339,SANTA MONICA COLEGIO
33100985,SANTA MONICA REDE DE ENSINO - BARRA DA TIJUCA
33075620,SANTA MONICA REDE DE ENSINO - BENTO RIBEIRO
33113114,SANTA MONICA REDE DE ENSINO - CAMPO GRANDE
33075581,SANTA MONICA REDE DE ENSINO - CASCADURA
33148937,SANTA MONICA REDE DE ENSINO - FREGUESIA
33085609,SANTA MONICA REDE DE ENSINO - ILHA DO GOVERNADOR
33160031,SANTA MONICA REDE DE ENSINO - RECREIO DOS BANDEIRANTES
33084262,SANTA MONICA REDE DE ENSINO - SANTA CRUZ
33173907,SANTA MONICA REDE DE ENSINO - TAQUARA
33094861,SANTA MONICA REDE DE ENSINO MADUREIRA
33197946,SANTA MONICA REDE DE ENSINO NILOPOLIS
35125179,SANTA RITA COLEGIO
35137315,SANTA RITA COLEGIO PSG E ENSINO SUPLETIVO
35450339,SANTA ROSALIA COLEGIO
35159438,SANTA TEREZINHA INSTITUTO EDUCACIONAL
41063376,SANTANA COL ENS FUND ENS MED EDUC PROFIS
41151844,SANTO ANGELO E - EI EF
35802311,SANTO ANTONIO COLEGIO
23161671,SANTO ANTONIO COLEGIO
35117705,SANTO ANTONIO COLEGIO
35111247,SANTO ANTONIO INSTITUTO DE ENSINO
41024699,SANTO INACIO COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
35806500,SAO BENTO DO SAPUCAI COOPERATIVA EDUCACIONAL
35155743,SAO CAETANO INSTITUTO
35170331,SAO CARLOS INSTITUTO EDUCACAO DE ENSINO FUNDAMENTAL E MEDIO
35130904,SAO CARLOS INSTITUTO EDUCACIONAL ENSINO MEDIO
35102829,SAO DOMINGOS COLEGIO
35382619,SAO DOMINGOS SAVIO COLEGIO
35152821,SAO FRANCISCO COLEGIO
35257312,SAO FRANCISCO COLEGIO INTEGRADO
41144945,SAO FRANCISCO DE ASSIS CEF M
35144009,SAO FRANCISCO DE ASSIS COLEGIO
35139233,SAO FRANCISCO DE ASSIS COLEGIO
35172492,SAO FRANCISCO DE ASSIS INSTITUTO DE ENSINO
35142797,SAO JOAO COLEGIO ANGLO
35176624,SAO JOAQUIM COLEGIO
41112300,SAO JOSE CEI EF M
35165323,SAO JOSE CENTRO DE ENSINO
35113426,SAO JOSE COLEGIO
35108649,SAO JOSE COLEGIO
35141495,SAO JOSE COLEGIO
35118576,SAO JOSE COLEGIO
35154611,SAO JOSE COLEGIO ENSINO INFANTIL FUNDAMENTAL E MEDIO
35111958,SAO JOSE COLEGIO SALESIANO
35186600,SAO JOSE DE BASTOS ESCOLA
35102076,SAO JOSE DE VILA MATILDE ESCOLA
35477886,SAO JOSE ESPACO CULTURAL E INTERATIVO
35112318,SAO JOSE EXTERNATO
35100833,SAO JUDAS EXTERNATO
35101448,SAO JUDAS TADEU COLEGIO
35121344,SAO LUCAS COLEGIO
35118722,SAO LUCAS COLEGIO
35111235,SAO LUIS ESCOLA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO
41354648,SAO MARCOS CEI EF M
35143996,SAO MATEUS COLEGIO EEIEFM
35102295,SAO MATHEUS COLEGIO
35482638,SAO PAULO COLEGIO
35119118,SAO PAULO COLEGIO
35112306,SAO PAULO COLEGIO EDUC INF ENS FUND E MEDIO
35112288,SAO PAULO ESCOLA EDUCACAO INFANTIL EIFM
35117882,SAO PEDRO COLEGIO
23063440,SAO RAIMUNDO COLEGIO
35809184,SAO RAPHAEL COLEGIO
35150848,SAO ROQUE ESCOLA COOPERATIVA
35140004,SAO SABAS COLEGIO
23077484,SAO SEBASTIAO CENTRO EDUCACIONAL
35803881,SAO SEBASTIAO COLEGIO EDUCACAO INFANTIL E FUNDAMENTAL
35100785,SAO TEODORO DE NOSSA SENHORA DE SION ESCOLA
41053699,SAO TOMAZ DE AQUINO CEI EF M
35374040,SAPIENCIA INSTITUTO EDUCACIONAL
35152031,SAPIENS COLLEGIUM
35125436,SAPIENS CURSO E COLEGIO
29200091,SARTRE ESCOLA SEB - ITAIGARA
29530210,SARTRE ESCOLA SEB - MONET
35124459,SATELITE COLEGIO
23180323,SATIRO SIEBRA INSTITUTO DE ENSINO - IESS
35801628,SCALA COLEGIO
35805452,SCARANNE COLEGIO
27218180,SEB ESCOLAS DE ALTA PERFORMANCE LTDA
32083343,SEB ESCOLAS DE ALTA PERFORMANCE S A
33439800,SEC - SISTEMA DE ENSINO CONTEMPORANEO
25098349,SECULO COLEGIO E CURSO
25130730,SECULO COLEGIO E CURSO
25115260,SECULO COLEGIO E CURSO
33166900,SEI - SISTEMA DE ENSINO INTERATIVO
35118459,SEI ESCOLA
15590798,SEI-SISTEMA DE ENSINO INCENTIVO
33450226,SEICE SISTEMA DE ENSINO INTEGRADO DE CAMPOS ELISEOS
35138836,SELETIVO COLEGIO
35153047,SELETIVO CURSO E COLEGIO
41102932,SELS CEF M
35185437,SENA DE MIRANDA COLEGIO UNIDADE II
35449477,SENAC ACLIMACAO
35148885,SENAC BAURU
35148805,SENAC CAMPINAS
43009263,SENAC CAXIAS DO SUL
26176890,SENAC CENTRO DE FORMACAO PROFISSIONAL DO PAULISTA
42280265,SENAC DE JOINVILLE
35148623,SENAC FRANCISCO MATARAZZO
35148702,SENAC JABAQUARA
35148957,SENAC JUNDIAI
35148994,SENAC LAPA SCIPIAO
35287258,SENAC LAPA TITO
35269025,SENAC NACOES UNIDAS
35004681,SENAC PINDAMONHANGABA
35148970,SENAC PIRACICABA
35148866,SENAC RIBEIRAO PRETO
35148751,SENAC SANTOS
35569070,SENAC SAO BERNARDO DO CAMPO
35148878,SENAC SAO CARLOS
35148908,SENAC SAO JOSE DO RIO PRETO
35148945,SENAC SAO JOSE DOS CAMPOS
35004682,SENAC SAO MIGUEL PAULISTA
35148799,SENAC SOROCABA
26176840,SENAC-SERVICO NACIONAL DE APREDIZAGEM COMERCIAL
28034759,SENAI - CENTRO DE EDUCACAO TECNOLOGICA ALBANO FRANCO - CETAF-EST
28034872,SENAI - CENTRO DE EDUCACAO TECNOLOGICA ALBANO FRANCO-CETAF-AJU
28034899,SENAI - CENTRO DE EDUCACAO TECNOLOGICA COELHO E CAMPOS-CETCC
35137947,SENEMBY COLEGIO ENSINO FUNDAMENTAL E MEDIO
35810939,SENIOR COLEGIO ENSINO MEDIO
35179383,SENTIDO OBRIGATORIO COLEGIO
41060830,SEPAM CEI EF M
31293181,SEPRO -SIST EDUC PROF DE ITABIRA
35140648,SER COLEGIO
35560728,SER COLEGIO
35137674,SER SOROCABA COLEGIO
35137066,SERGIO BUARQUE DE HOLANDA COLEGIO
35119581,SERRANO GUARDIA COLEGIO
35441259,SERTAOZINHO SABER INSTITUTO EDUCACIONAL
42139465,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL
26169606,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC
53004949,SERVICO SOCIAL DO COMERCIO - EDUSESC MEC
25120867,SERVICO SOCIAL DO COMERCIO - SESC EDUCACAO
50028154,SESC ADMINISTRACAO REGIONAL NO ESTADO DO MATO GROSSO DO SUL
42001269,SESC SERVICO SOCIAL DO COMERCIO
33102708,SESI - SERVICO SOCIAL DA INDUSTRIA
35113384,SESI 005 CENTRO EDUCACIONAL
35112331,SESI 012 CENTRO EDUCACIONAL
35113062,SESI 013 CENTRO EDUCACIONAL
35111880,SESI 023 CENTRO EDUCACIONAL
35112045,SESI 024 CENTRO EDUCACIONAL
35116518,SESI 025 CENTRO EDUCACIONAL
35115678,SESI 026 CENTRO EDUCACIONAL
35111636,SESI 031 CENTRO EDUCACIONAL
35101266,SESI 032 CENTRO EDUCACIONAL
35102167,SESI 074 CENTRO EDUCACIONAL
35109236,SESI 077 CENTRO EDUCACIONAL
35108583,SESI 079 CENTRO EDUCACIONAL
35108625,SESI 080 CENTRO EDUCACIONAL
35114029,SESI 083 CENTRO EDUCACIONAL
35113712,SESI 085 CENTRO EDUCACIONAL
35109642,SESI 087 CENTRO EDUCACIONAL
35108832,SESI 094 CENTRO EDUCACIONAL
35112159,SESI 099 CENTRO EDUCACIONAL
35112215,SESI 101 CENTRO EDUCACIONAL
35114303,SESI 110 CENTRO EDUCACIONAL
35106677,SESI 111 CENTRO EDUCACIONAL
35111909,SESI 123 CENTRO EDUCACIONAL
35111545,SESI 124 CENTRO EDUCACIONAL
35111764,SESI 125 CENTRO EDUCACIONAL
35116865,SESI 136 CENTRO EDUCACIONAL
35117341,SESI 138 CENTRO EDUCACIONAL
35115629,SESI 143 CENTRO EDUCACIONAL
35117699,SESI 144 CENTRO EDUCACIONAL
35113645,SESI 156 CENTRO EDUCACIONAL
35110875,SESI 160 CENTRO EDUCACIONAL
35110693,SESI 162 CENTRO EDUCACIONAL
35108844,SESI 166 CENTRO EDUCACIONAL
35113542,SESI 176 CENTRO EDUCACIONAL
35110942,SESI 182 CENTRO EDUCACIONAL
35114224,SESI 185 CENTRO EDUCACIONAL
35111818,SESI 192 CENTRO EDUCACIONAL
35115186,SESI 205 CENTRO EDUCACIONAL
35116002,SESI 206 CENTRO EDUCACIONAL
35111090,SESI 207 CENTRO EDUCACIONAL
35113499,SESI 210 CENTRO EDUCACIONAL
35108856,SESI 221 CENTRO EDUCACIONAL
35109101,SESI 222 CENTRO EDUCACIONAL
35114601,SESI 227 CENTRO EDUCACIONAL
35111442,SESI 228 CENTRO EDUCACIONAL
35114397,SESI 235 CENTRO EDUCACIONAL
35116774,SESI 237 CENTRO EDUCACIONAL
35108397,SESI 240 CENTRO EDUCACIONAL
35114637,SESI 241 CENTRO EDUCACIONAL
35112461,SESI 242 CENTRO EDUCACIONAL
35115125,SESI 255 CENTRO EDUCACIONAL
35117821,SESI 260 CENTRO EDUCACIONAL
35115824,SESI 263 CENTRO EDUCACIONAL
35108868,SESI 265 CENTRO EDUCACIONAL
35117225,SESI 268 CENTRO EDUCACIONAL
35117365,SESI 280 CENTRO EDUCACIONAL
35117067,SESI 283 CENTRO EDUCACIONAL
35115435,SESI 296 CENTRO EDUCACIONAL
35114728,SESI 298 CENTRO EDUCACIONAL
35112471,SESI 299 CENTRO EDUCACIONAL
35111387,SESI 300 CENTRO EDUCACIONAL
35117535,SESI 308 CENTRO EDUCACIONAL
35113050,SESI 316 CENTRO EDUCACIONAL
35114561,SESI 317 CENTRO EDUCACIONAL
35116579,SESI 323 CENTRO EDUCACIONAL
35113967,SESI 334 CENTRO EDUCACIONAL
35115733,SESI 337 CENTRO EDUCACIONAL
35114121,SESI 339 CENTRO EDUCACIONAL
35112227,SESI 341 CENTRO EDUCACIONAL
35114686,SESI 342 CENTRO EDUCACIONAL
35114789,SESI 346 CENTRO EDUCACIONAL
35117109,SESI 348 CENTRO EDUCACIONAL
35116610,SESI 349 CENTRO EDUCACIONAL
35117328,SESI 368 CENTRO EDUCACIONAL
35113025,SESI 370 CENTRO EDUCACIONAL
35101771,SESI 379 CENTRO EDUCACIONAL
35117420,SESI 380 CENTRO EDUCACIONAL
35116154,SESI 381 CENTRO EDUCACIONAL
35110802,SESI 387 CENTRO EDUCACIONAL
35113924,SESI 390 CENTRO EDUCACIONAL
35108561,SESI 397 CENTRO EDUCACIONAL
35111582,SESI 399 CENTRO EDUCACIONAL
35111831,SESI 400 CENTRO EDUCACIONAL
35110541,SESI 401 CENTRO EDUCACIONAL
35107153,SESI 402 CENTRO EDUCACIONAL
35112859,SESI 403 CENTRO EDUCACIONAL
35116087,SESI 405 CENTRO EDUCACIONAL
35115241,SESI 407 CENTRO EDUCACIONAL
35113372,SESI 408 CENTRO EDUCACIONAL
35111173,SESI 411 CENTRO EDUCACIONAL
35131039,SESI 413 CENTRO EDUCACIONAL
35133401,SESI 415 CENTRO EDUCACIONAL
35137753,SESI 416 CENTRO EDUCACIONAL
35123535,SESI 420 CENTRO EDUCACIONAL
35154283,SESI 426 CENTRO EDUCACIONAL
35156619,SESI 428 CENTRO EDUCACIONAL
35168907,SESI 429 CENTRO EDUCACIONAL
35370824,SESI 432 CENTRO EDUCACIONAL
35419588,SESI 434 CENTRO EDUCACIONAL
35441843,SESI 436 CENTRO EDUCACIONAL
35466682,SESI 437 CENTRO EDUCACIONAL
26134332,SESI ARARIPINA
26189143,SESI BELO JARDIM
26168820,SESI CABO
26107210,SESI CAMARAGIBE
26151987,SESI CARUARU
32079982,SESI ES - CENTRO DE ATIVIDADES SERGIO ROGERIO DE CASTRO
26098911,SESI ESCADA
51093650,SESI ESCOLA CUIABA
24072230,SESI ESCOLA MACAU
24072222,SESI ESCOLA MOSSORO
26172879,SESI GOIANA
26168154,SESI IBURA
26185970,SESI MORENO
26115441,SESI PAULISTA
26036401,SESI PETROLINA
42156360,SESI SC - BLUMENAU II
42156378,SESI SC - BRUSQUE IV
42156394,SESI SC - CHAPECO III
